appMasterHost,appId,runtime
normal_cluster,application_1758535431786_10581,0 days 00:03:49.185000
normal_cluster,application_1758535431786_10623,0 days 00:00:27.570000
normal_cluster,application_1758535431786_10616,0 days 00:01:00.605000
normal_cluster,application_1758535431786_10625,0 days 00:00:21.963000
normal_cluster,application_1758535431786_10624,0 days 00:00:20.856000
normal_cluster,application_1758535431786_10615,0 days 00:01:18.203000
normal_cluster,application_1758535431786_10628,0 days 00:00:20.439000
normal_cluster,application_1758535431786_10584,0 days 00:04:07.564000
normal_cluster,application_1758535431786_10630,0 days 00:00:14.154000
normal_cluster,application_1758535431786_10632,0 days 00:00:15.828000
normal_cluster,application_1758535431786_10618,0 days 00:01:35.036000
normal_cluster,application_1758535431786_10637,0 days 00:00:19.748000
normal_cluster,application_1758535431786_10636,0 days 00:00:30.496000
normal_cluster,application_1758535431786_10633,0 days 00:00:39.645000
normal_cluster,application_1758535431786_10634,0 days 00:00:50.342000
normal_cluster,application_1758535431786_10641,0 days 00:00:15.069000
normal_cluster,application_1758535431786_10565,0 days 00:06:41.945000
normal_cluster,application_1758535431786_10626,0 days 00:01:26.274000
normal_cluster,application_1758535431786_10639,0 days 00:00:22.198000
normal_cluster,application_1758535431786_10629,0 days 00:01:19.477000
normal_cluster,application_1758535431786_10638,0 days 00:00:56.877000
normal_cluster,application_1758535431786_10617,0 days 00:02:40.242000
normal_cluster,application_1758535431786_10643,0 days 00:00:20.800000
normal_cluster,application_1758535431786_10642,0 days 00:00:28.548000
normal_cluster,application_1758535431786_10486,0 days 00:14:25.694000
normal_cluster,application_1758535431786_10606,0 days 00:03:13.270000
normal_cluster,application_1758535431786_10620,0 days 00:02:44.559000
normal_cluster,application_1758535431786_10635,0 days 00:01:38.826000
normal_cluster,application_1758535431786_10648,0 days 00:00:18.412000
normal_cluster,application_1758535431786_10650,0 days 00:00:29.680000
normal_cluster,application_1758535431786_10655,0 days 00:00:16.067000
normal_cluster,application_1758535431786_10646,0 days 00:01:18.797000
normal_cluster,application_1758535431786_10656,0 days 00:00:29.180000
normal_cluster,application_1758535431786_10645,0 days 00:01:27.474000
normal_cluster,application_1758535431786_10647,0 days 00:01:16.515000
normal_cluster,application_1758535431786_10627,0 days 00:03:26.043000
normal_cluster,application_1758535431786_10654,0 days 00:01:19.878000
normal_cluster,application_1758535431786_10659,0 days 00:00:23.464000
normal_cluster,application_1758535431786_10651,0 days 00:01:42.111000
normal_cluster,application_1758535431786_10653,0 days 00:01:39.291000
normal_cluster,application_1758535431786_10660,0 days 00:00:15.233000
normal_cluster,application_1758535431786_10658,0 days 00:01:19.929000
normal_cluster,application_1758535431786_10552,0 days 00:10:16.940000
normal_cluster,application_1758535431786_10644,0 days 00:02:34.174000
normal_cluster,application_1758535431786_10662,0 days 00:00:24.268000
normal_cluster,application_1758535431786_10663,0 days 00:00:50.858000
normal_cluster,application_1758535431786_10640,0 days 00:04:30.487000
normal_cluster,application_1758535431786_10664,0 days 00:00:49.592000
normal_cluster,application_1758535431786_10649,0 days 00:04:04.950000
normal_cluster,application_1758535431786_10661,0 days 00:02:02.755000
normal_cluster,application_1758535431786_10556,0 days 00:12:26.055000
normal_cluster,application_1758535431786_10665,0 days 00:01:22.094000
normal_cluster,application_1758535431786_10666,0 days 00:00:28.276000
normal_cluster,application_1758535431786_10668,0 days 00:00:24.885000
normal_cluster,application_1758535431786_10558,0 days 00:13:28.934000
normal_cluster,application_1758535431786_10670,0 days 00:00:19.798000
normal_cluster,application_1758535431786_10669,0 days 00:01:00.777000
normal_cluster,application_1758535431786_10621,0 days 00:08:41.383000
normal_cluster,application_1758535431786_10667,0 days 00:01:15.710000
normal_cluster,application_1758535431786_10557,0 days 00:14:38.005000
normal_cluster,application_1758535431786_10686,0 days 00:00:14.206000
normal_cluster,application_1758535431786_10674,0 days 00:00:42.268000
normal_cluster,application_1758535431786_10672,0 days 00:01:21.185000
normal_cluster,application_1758535431786_10652,0 days 00:06:58.216000
normal_cluster,application_1758535431786_10671,0 days 00:01:33.731000
normal_cluster,application_1758535431786_10681,0 days 00:00:39.195000
normal_cluster,application_1758535431786_10673,0 days 00:01:11.757000
normal_cluster,application_1758535431786_10688,0 days 00:00:30.857000
normal_cluster,application_1758535431786_10683,0 days 00:01:31.039000
normal_cluster,application_1758535431786_10676,0 days 00:01:34.817000
normal_cluster,application_1758535431786_10691,0 days 00:00:19.602000
normal_cluster,application_1758535431786_10608,0 days 00:12:05.417000
normal_cluster,application_1758535431786_10689,0 days 00:01:11.545000
normal_cluster,application_1758535431786_10692,0 days 00:00:36.248000
normal_cluster,application_1758535431786_10685,0 days 00:02:21.790000
normal_cluster,application_1758535431786_10403,0 days 00:42:18.973000
normal_cluster,application_1758535431786_10693,0 days 00:00:20.826000
normal_cluster,application_1758535431786_10677,0 days 00:03:40.807000
normal_cluster,application_1758535431786_10682,0 days 00:03:49.041000
normal_cluster,application_1758535431786_10657,0 days 00:09:44.811000
normal_cluster,application_1758535431786_10690,0 days 00:03:05.871000
normal_cluster,application_1758535431786_10675,0 days 00:04:34.055000
normal_cluster,application_1758535431786_10699,0 days 00:00:32.534000
normal_cluster,application_1758535431786_10687,0 days 00:04:39.775000
normal_cluster,application_1758535431786_10566,0 days 00:19:25.846000
normal_cluster,application_1758535431786_10702,0 days 00:00:33.618000
normal_cluster,application_1758535431786_10698,0 days 00:01:43.987000
normal_cluster,application_1758535431786_10697,0 days 00:02:51.713000
normal_cluster,application_1758535431786_10700,0 days 00:02:59.458000
normal_cluster,application_1758535431786_10703,0 days 00:02:25.495000
normal_cluster,application_1758535431786_10561,0 days 00:22:25.377000
normal_cluster,application_1758535431786_10564,0 days 00:22:47.603000
normal_cluster,application_1758535431786_10704,0 days 00:01:07.777000
normal_cluster,application_1758535431786_10694,0 days 00:06:06.299000
normal_cluster,application_1758535431786_10701,0 days 00:04:08.445000
normal_cluster,application_1758535431786_10705,0 days 00:01:36.990000
normal_cluster,application_1758535431786_10710,0 days 00:00:30.520000
normal_cluster,application_1758535431786_10711,0 days 00:00:31.385000
normal_cluster,application_1758535431786_10707,0 days 00:00:57.545000
normal_cluster,application_1758535431786_10715,0 days 00:00:22.741000
normal_cluster,application_1758535431786_10716,0 days 00:00:36.282000
normal_cluster,application_1758535431786_10717,0 days 00:00:22.894000
normal_cluster,application_1758535431786_10718,0 days 00:00:32.980000
normal_cluster,application_1758535431786_10719,0 days 00:01:01.159000
normal_cluster,application_1758535431786_10706,0 days 00:03:12.144000
normal_cluster,application_1758535431786_10713,0 days 00:02:31.623000
normal_cluster,application_1758535431786_10712,0 days 00:02:48.232000
normal_cluster,application_1758535431786_10679,0 days 00:13:16.950000
normal_cluster,application_1758535431786_10721,0 days 00:00:30.834000
normal_cluster,application_1758535431786_10722,0 days 00:00:27.313000
normal_cluster,application_1758535431786_10708,0 days 00:04:29.582000
normal_cluster,application_1758535431786_10720,0 days 00:01:08.155000
normal_cluster,application_1758535431786_10680,0 days 00:14:09.100000
normal_cluster,application_1758535431786_10723,0 days 00:00:32.066000
normal_cluster,application_1758535431786_10714,0 days 00:04:08.053000
normal_cluster,application_1758535431786_10726,0 days 00:00:33.824000
normal_cluster,application_1758535431786_10727,0 days 00:00:32.868000
normal_cluster,application_1758535431786_10730,0 days 00:00:22.906000
normal_cluster,application_1758535431786_10724,0 days 00:01:32.374000
normal_cluster,application_1758535431786_10733,0 days 00:00:22.964000
normal_cluster,application_1758535431786_10695,0 days 00:13:10.209000
normal_cluster,application_1758535431786_10735,0 days 00:00:19.426000
normal_cluster,application_1758535431786_10725,0 days 00:02:07.044000
normal_cluster,application_1758535431786_10731,0 days 00:01:11.266000
normal_cluster,application_1758535431786_10736,0 days 00:00:30.282000
normal_cluster,application_1758535431786_10737,0 days 00:00:19.032000
normal_cluster,application_1758535431786_10729,0 days 00:02:43.810000
normal_cluster,application_1758535431786_10709,0 days 00:08:07.650000
normal_cluster,application_1758535431786_10747,0 days 00:00:12.103000
normal_cluster,application_1758535431786_10745,0 days 00:00:15.801000
normal_cluster,application_1758535431786_10740,0 days 00:00:21.755000
normal_cluster,application_1758535431786_10734,0 days 00:02:56.691000
normal_cluster,application_1758535431786_10732,0 days 00:03:02.293000
normal_cluster,application_1758535431786_10738,0 days 00:01:22.224000
normal_cluster,application_1758535431786_10741,0 days 00:01:03.086000
normal_cluster,application_1758535431786_10757,0 days 00:00:27.872000
normal_cluster,application_1758535431786_10739,0 days 00:03:59.976000
normal_cluster,application_1758535431786_10748,0 days 00:03:59.961000
normal_cluster,application_1758535431786_10750,0 days 00:03:30.598000
normal_cluster,application_1758535431786_10753,0 days 00:03:05.067000
normal_cluster,application_1758535431786_10752,0 days 00:03:19.665000
normal_cluster,application_1758535431786_10751,0 days 00:03:22.460000
normal_cluster,application_1758535431786_10754,0 days 00:03:14.494000
normal_cluster,application_1758535431786_10755,0 days 00:02:18.113000
normal_cluster,application_1758535431786_10744,0 days 00:04:27.473000
normal_cluster,application_1758535431786_10743,0 days 00:04:28.409000
normal_cluster,application_1758535431786_10696,0 days 00:19:25.772000
normal_cluster,application_1758535431786_10746,0 days 00:04:57.052000
normal_cluster,application_1758535431786_10759,0 days 00:00:24.770000
normal_cluster,application_1758535431786_10765,0 days 00:00:28.072000
normal_cluster,application_1758535431786_10763,0 days 00:00:31.294000
normal_cluster,application_1758535431786_10760,0 days 00:00:51.361000
normal_cluster,application_1758535431786_10761,0 days 00:00:43.873000
normal_cluster,application_1758535431786_10742,0 days 00:05:44.436000
normal_cluster,application_1758535431786_10762,0 days 00:01:07.337000
normal_cluster,application_1758535431786_10768,0 days 00:00:32.081000
normal_cluster,application_1758535431786_10764,0 days 00:01:57.715000
normal_cluster,application_1758535431786_10769,0 days 00:00:56.505000
normal_cluster,application_1758535431786_10766,0 days 00:01:41.765000
normal_cluster,application_1758535431786_10767,0 days 00:00:23.773000
normal_cluster,application_1758535431786_10758,0 days 00:02:41.234000
normal_cluster,application_1758535431786_10770,0 days 00:00:28.803000
normal_cluster,application_1758535431786_10773,0 days 00:00:26.058000
normal_cluster,application_1758535431786_10774,0 days 00:00:32.558000
normal_cluster,application_1758535431786_10772,0 days 00:01:26.805000
normal_cluster,application_1758535431786_10678,0 days 00:27:08.965000
normal_cluster,application_1758535431786_10728,0 days 00:13:59.430000
normal_cluster,application_1758535431786_10775,0 days 00:01:19.804000
normal_cluster,application_1758535431786_10684,0 days 00:29:40.975000
normal_cluster,application_1758535431786_10778,0 days 00:00:22.287000
normal_cluster,application_1758535431786_10779,0 days 00:01:13.874000
normal_cluster,application_1758535431786_10792,0 days 00:00:26.120000
normal_cluster,application_1758535431786_10787,0 days 00:00:42.176000
normal_cluster,application_1758535431786_10791,0 days 00:00:51.707000
normal_cluster,application_1758535431786_10777,0 days 00:02:05.193000
normal_cluster,application_1758535431786_10785,0 days 00:01:08.752000
normal_cluster,application_1758535431786_10786,0 days 00:01:08.902000
normal_cluster,application_1758535431786_10784,0 days 00:02:14.912000
normal_cluster,application_1758535431786_10797,0 days 00:00:29.835000
normal_cluster,application_1758535431786_10795,0 days 00:00:42.275000
normal_cluster,application_1758535431786_10799,0 days 00:00:22.083000
normal_cluster,application_1758535431786_10798,0 days 00:00:28.785000
normal_cluster,application_1758535431786_10800,0 days 00:00:22.557000
normal_cluster,application_1758535431786_10070,0 days 02:07:34.553000
normal_cluster,application_1758535431786_10783,0 days 00:02:59.597000
normal_cluster,application_1758535431786_10790,0 days 00:02:03.860000
